vendor,S|P,PO_Group,Product_Code,Vendor_Code_List,Quantity,Plus_or_Minus,Base_Curve,Diameter,MF_Add_Power,Cylinder,Sphere_1,Sphere_2,Product_Type
101,S,AI,5006,null,null,null,null,null,null,-225,null,null,null
101,S,AJ,5005,null,null,null,null,null,null,-075,null,null,null
101,S,AK,5005,null,null,null,null,null,null,-125,null,null,null
101,S,AL,5005,null,null,null,null,null,null,-175,null,null,null
101,S,AM,5005,null,null,null,null,null,null,-225,null,null,null
101,S,AN,6006,null,null,null,null,null,null,-075,null,null,null
101,S,AO,6006,null,null,null,null,null,null,-125,null,null,null
101,S,AP,6006,null,null,null,null,null,null,-175,null,null,null
101,S,AQ,6006,null,null,null,null,null,null,-225,null,null,null
101,S,AR,6007,null,null,null,null,null,null,-075,null,null,null
101,S,AS,6007,null,null,null,null,null,null,-125,null,null,null
101,S,AT,6007,null,null,null,null,null,null,-175,null,null,null
101,S,AU,6007,null,null,null,null,null,null,-225,null,null,null
101,S,BA,6058,null,null,null,null,null,null,null,null,null,null
101,S,BB,5019,null,null,null,null,null,null,null,null,null,null
101,S,BB,6059,null,null,null,null,null,null,null,null,null,null
101,S,BB,7415,null,null,null,null,null,null,null,null,null,null
101,S,BC,6053,null,null,null,84,null,null,-075,null,null,null
101,S,BD,6053,null,null,null,84,null,null,-125,null,null,null
101,S,BE,6053,null,null,null,84,null,null,-175,null,null,null
101,S,BF,6053,null,null,null,84,null,null,-225,null,null,null
101,S,BG,6053,null,null,null,87,null,null,-075,null,null,null
101,S,BH,6053,null,null,null,87,null,null,-125,null,null,null
101,S,BI,6053,null,null,null,87,null,null,-175,null,null,null
101,S,BJ,6053,null,null,null,87,null,null,-225,null,null,null
101,S,BK,6054,null,null,null,84,null,null,-075,null,null,null
101,S,BL,6054,null,null,null,84,null,null,-125,null,null,null
101,S,BM,6054,null,null,null,84,null,null,-175,null,null,null
101,S,BN,6054,null,null,null,84,null,null,-225,null,null,null
101,S,BO,6054,null,null,null,87,null,null,-075,null,null,null
101,S,BP,6054,null,null,null,87,null,null,-125,null,null,null
101,S,BQ,6054,null,null,null,87,null,null,-175,null,null,null
101,S,BR,6054,null,null,null,87,null,null,-225,null,null,null
101,S,BS,6050,null,null,null,84,null,null,-075,null,null,null
101,S,BT,6050,null,null,null,84,null,null,-125,null,null,null
101,S,BU,6050,null,null,null,84,null,null,-175,null,null,null
101,S,BV,6050,null,null,null,84,null,null,-225,null,null,null
101,S,BW,6050,null,null,null,87,null,null,-075,null,null,null
101,S,BX,6050,null,null,null,87,null,null,-125,null,null,null
101,S,BY,6050,null,null,null,87,null,null,-175,null,null,null
101,S,BZ,6050,null,null,null,87,null,null,-225,null,null,null
101,S,CA,6052,null,null,null,84,null,null,-075,null,null,null
101,S,CB,6052,null,null,null,84,null,null,-125,null,null,null
101,S,CC,6052,null,null,null,84,null,null,-175,null,null,null
101,S,CD,6052,null,null,null,84,null,null,-225,null,null,null
101,S,CE,6052,null,null,null,87,null,null,-075,null,null,null
101,S,CF,6052,null,null,null,87,null,null,-125,null,null,null
101,S,CG,6052,null,null,null,87,null,null,-175,null,null,null
101,S,CH,6052,null,null,null,87,null,null,-225,null,null,null
101,S,CM,7404,null,null,null,null,null,null,null,null,null,null
101,S,CN,7405,null,null,null,null,null,null,null,null,null,null
101,S,CO,7406,null,null,+,null,null,null,-075,null,null,null
101,S,CP,7406,null,null,+,null,null,null,-125,null,null,null
101,S,CQ,7406,null,null,+,null,null,null,-175,null,null,null
101,S,CR,7406,null,null,+,null,null,null,-225,null,null,null
101,S,CS,7406,null,null,-,null,null,null,-075,null,null,null
101,S,CT,7406,null,null,-,null,null,null,-125,null,null,null
101,S,CU,7406,null,null,-,null,null,null,-175,null,null,null
101,S,CV,7406,null,null,-,null,null,null,-225,null,null,null
101,S,CW,7402,null,null,+,null,null,null,-075,null,null,null
101,S,CX,7402,null,null,+,null,null,null,-125,null,null,null
101,S,CY,7402,null,null,+,null,null,null,-175,null,null,null
101,S,CZ,7402,null,null,+,null,null,null,-225,null,null,null
101,S,DA,7402,null,null,-,null,null,null,-075,null,null,null
101,S,DB,7402,null,null,-,null,null,null,-125,null,null,null
101,S,DC,7402,null,null,-,null,null,null,-175,null,null,null
101,S,DD,7402,null,null,-,null,null,null,-225,null,null,null
101,S,DE,7407,null,null,+,null,null,null,-075,null,null,null
101,S,DF,7407,null,null,+,null,null,null,-125,null,null,null
101,S,DG,7407,null,null,+,null,null,null,-175,null,null,null
101,S,DH,7407,null,null,+,null,null,null,-225,null,null,null
101,S,DI,7407,null,null,-,null,null,null,-075,null,null,null
101,S,DJ,7407,null,null,-,null,null,null,-125,null,null,null
101,S,DK,7407,null,null,-,null,null,null,-175,null,null,null
101,S,DL,7407,null,null,-,null,null,null,-225,null,null,null
101,S,DM,7408,null,null,null,null,null,H,null,null,null,null
101,S,DN,7408,null,null,null,null,null,L,null,null,null,null
101,S,DO,7403,null,null,null,null,null,H,null,null,null,null
101,S,DP,7403,null,null,null,null,null,L,null,null,null,null
101,S,DQ,7409,null,null,null,null,null,H,null,null,null,null
101,S,DR,7409,null,null,null,null,null,L,null,null,null,null
101,S,DS,6096,null,null,null,null,null,null,null,null,null,null
101,S,DT,6100,null,null,null,null,null,null,null,null,null,null
101,S,DU,6102,null,null,null,null,null,null,null,null,null,null
101,S,DV,6101,null,null,null,null,null,null,null,null,null,null
101,S,DW,6106,null,null,null,null,null,null,null,null,null,null
101,S,DX,6081,null,null,null,null,null,null,null,null,null,null
101,S,DX,6083,null,null,null,null,null,null,null,null,null,null
101,S,DX,6085,null,null,null,null,null,null,null,null,null,null
101,S,EA,7416,null,null,null,82,null,null,null,null,null,null
101,S,EB,7416,null,null,null,86,null,null,null,null,null,null
101,S,EC,7415,null,null,null,82,null,null,null,null,null,null
101,S,ED,7415,null,null,null,86,null,null,null,null,null,null
101,S,EE,7421,null,null,null,84,null,null,-075,null,null,null
101,S,EF,7421,null,null,null,84,null,null,-125,null,null,null
101,S,EG,7421,null,null,null,84,null,null,-175,null,null,null
101,S,EH,7421,null,null,null,84,null,null,-225,null,null,null
101,S,EI,7421,null,null,null,88,null,null,-075,null,null,null
101,S,EJ,7421,null,null,null,88,null,null,-125,null,null,null
101,S,EK,7421,null,null,null,88,null,null,-175,null,null,null
101,S,EL,7421,null,null,null,88,null,null,-225,null,null,null
101,S,EM,7420,null,null,null,84,null,null,-075,null,null,null
101,S,EN,7420,null,null,null,84,null,null,-125,null,null,null
101,S,EO,7420,null,null,null,84,null,null,-175,null,null,null
101,S,EP,7420,null,null,null,84,null,null,-225,null,null,null
101,S,EQ,7420,null,null,null,88,null,null,-075,null,null,null
101,S,ER,7420,null,null,null,88,null,null,-125,null,null,null
101,S,ES,7420,null,null,null,88,null,null,-175,null,null,null
101,S,ET,7420,null,null,null,88,null,null,-225,null,null,null
101,S,EU,7429,null,null,null,84,null,null,null,null,null,null
101,S,EV,7429,null,null,null,88,null,null,null,null,null,null
101,S,EW,7428,null,null,null,84,null,null,null,null,null,null
101,S,EX,7428,null,null,null,88,null,null,null,null,null,null
101,S,EY,7424,null,null,null,null,null,N,null,null,null,null
101,S,EZ,7424,null,null,null,null,null,D,null,null,null,null
101,S,FA,7425,null,null,null,null,null,N,null,null,null,null
101,S,FB,7425,null,null,null,null,null,D,null,null,null,null
101,S,FC,7431,null,null,null,null,null,N,null,null,null,null
101,S,FD,7431,null,null,null,null,null,D,null,null,null,null
101,S,FE,7432,null,null,null,null,null,N,null,null,null,null
101,S,FF,7432,null,null,null,null,null,D,null,null,null,null
101,S,FG,7426,null,null,null,84,null,null,null,null,null,null
101,S,FH,7426,null,null,null,88,null,null,null,null,null,null
101,S,FI,7427,null,null,null,84,null,null,null,null,null,null
101,S,FJ,7427,null,null,null,88,null,null,null,null,null,null
101,S,FK,7410,null,null,null,null,null,null,null,null,null,null
101,S,FL,7412,null,null,null,null,null,null,null,null,null,null
101,S,FM,7413,null,null,null,null,null,null,null,null,null,null
101,S,FN,7433,null,null,null,null,null,null,null,null,null,null
101,S,FO,7434,null,null,null,null,null,null,null,null,null,null
101,S,FP,7435,null,null,null,null,null,null,null,null,null,null
101,S,FQ,5075,null,null,null,null,null,null,null,null,null,null
101,S,FR,5076,null,null,null,null,null,null,null,null,null,null
101,S,FS,5074,null,null,null,null,null,null,null,null,null,null
101,S,FT,K5076,null,null,null,null,null,null,null,null,null,null
101,S,GA,6103,null,null,null,null,null,null,null,null,null,null
101,S,GB,6105,null,null,null,null,null,null,null,null,null,null
101,S,GC,6104,null,null,null,null,null,null,null,null,null,null
101,S,GD,6113,null,null,null,null,null,null,null,null,null,null
101,S,GE,6114,null,null,null,null,null,null,null,null,null,null
101,S,GF,6121,null,null,null,null,null,null,null,null,null,null
101,S,GG,6122,null,null,null,null,null,null,null,null,null,null
101,S,GH,6115,null,null,+,null,null,null,-075,null,null,null
101,S,GI,6115,null,null,+,null,null,null,-125,null,null,null
101,S,GJ,6115,null,null,+,null,null,null,-175,null,null,null
101,S,GK,6115,null,null,+,null,null,null,-225,null,null,null
101,S,GL,6115,null,null,-,null,null,null,-075,null,null,null
101,S,GM,6115,null,null,-,null,null,null,-125,null,null,null
101,S,GN,6115,null,null,-,null,null,null,-175,null,null,null
101,S,GO,6115,null,null,-,null,null,null,-225,null,null,null
101,S,GP,6116,null,null,null,null,null,null,-075,null,null,null
101,S,GQ,6116,null,null,null,null,null,null,-125,null,null,null
101,S,GR,6116,null,null,null,null,null,null,-175,null,null,null
101,S,GS,6116,null,null,null,null,null,null,-225,null,null,null
101,S,GT,6119,null,null,null,null,null,null,-275,null,null,null
101,S,GU,6119,null,null,null,null,null,null,-325,null,null,null
101,S,GV,6119,null,null,null,null,null,null,-375,null,null,null
101,S,GW,6119,null,null,null,null,null,null,-425,null,null,null
101,S,GX,6119,null,null,null,null,null,null,-475,null,null,null
101,S,GY,6119,null,null,null,null,null,null,-525,null,null,null
101,S,GZ,6119,null,null,null,null,null,null,-575,null,null,null
101,S,HA,6120,null,null,null,null,null,null,-275,null,null,null
101,S,HB,6120,null,null,null,null,null,null,-325,null,null,null
101,S,HC,6120,null,null,null,null,null,null,-375,null,null,null
101,S,HD,6120,null,null,null,null,null,null,-425,null,null,null
101,S,HE,6120,null,null,null,null,null,null,-475,null,null,null
101,S,HF,6120,null,null,null,null,null,null,-525,null,null,null
101,S,HG,6120,null,null,null,null,null,null,-575,null,null,null
101,S,HH,6117,null,null,null,null,null,D,null,null,null,null
101,S,HI,6117,null,null,null,null,null,N,null,null,null,null
101,S,HJ,6118,null,null,null,null,null,D,null,null,null,null
101,S,HK,6118,null,null,null,null,null,N,null,null,null,null
101,S,HL,6123,null,null,null,null,null,null,null,null,null,null
101,S,HM,6124,null,null,null,null,null,null,null,null,null,null
101,S,HN,6125,null,null,null,null,null,null,-075,null,null,null
101,S,HO,6125,null,null,null,null,null,null,-125,null,null,null
101,S,HP,6125,null,null,null,null,null,null,-175,null,null,null
101,S,HQ,6125,null,null,null,null,null,null,-225,null,null,null
101,S,HR,6126,null,null,null,null,null,null,-075,null,null,null
101,S,HS,6126,null,null,null,null,null,null,-125,null,null,null
101,S,HT,6126,null,null,null,null,null,null,-175,null,null,null
101,S,HU,6126,null,null,null,null,null,null,-225,null,null,null
101,S,IA,6108,null,null,null,null,null,null,null,null,null,null
101,S,IB,6110,null,null,null,null,null,null,-075,null,null,null
101,S,IC,6110,null,null,null,null,null,null,-125,null,null,null
101,S,ID,6110,null,null,null,null,null,null,-175,null,null,null
101,S,IE,6110,null,null,null,null,null,null,-225,null,null,null
101,S,IF,6111,null,null,null,null,null,null,null,null,null,null
101,S,IG,5078,null,null,+,null,null,null,-075,null,null,null
101,S,IH,5078,null,null,+,null,null,null,-125,null,null,null
101,S,II,5078,null,null,+,null,null,null,-175,null,null,null
101,S,IJ,5078,null,null,+,null,null,null,-225,null,null,null
101,S,IK,5078,null,null,null,null,null,null,-075,null,null,null
101,S,IL,5078,null,null,null,null,null,null,-125,null,null,null
101,S,IM,5078,null,null,null,null,null,null,-175,null,null,null
101,S,IN,5078,null,null,null,null,null,null,-225,null,null,null
101,S,IO,5077,null,null,+,null,null,null,-075,null,null,null
101,S,IP,5077,null,null,+,null,null,null,-125,null,null,null
101,S,IQ,5077,null,null,+,null,null,null,-175,null,null,null
101,S,IR,5077,null,null,+,null,null,null,-225,null,null,null
101,S,IS,5077,null,null,null,null,null,null,-075,null,null,null
101,S,IT,5077,null,null,null,null,null,null,-125,null,null,null
101,S,IU,5077,null,null,null,null,null,null,-175,null,null,null
101,S,IV,5077,null,null,null,null,null,null,-225,null,null,null
101,S,SA,6100,null,15,null,null,null,null,null,null,null,null
101,S,SA,5075,null,15,null,null,null,null,null,null,null,null
101,S,SA,7403,null,15,null,null,null,null,null,null,null,null
101,S,SA,7434,null,15,null,null,null,null,null,null,null,null
101,S,SA,7402,null,15,null,null,null,null,null,null,null,null
101,S,SB,5076,null,7,null,null,null,null,null,null,null,null
101,S,SB,K5076,null,7,null,null,null,null,null,null,null,null
101,S,SB,V7404,null,15,null,null,null,null,null,null,null,null
101,S,SB,V7450,null,15,null,null,null,null,null,null,null,null
101,S,SB,V7451,null,15,null,null,null,null,null,null,null,null
101,S,SC,6111,null,3,null,null,null,null,null,null,null,null
101,S,SD,6123,null,30,null,null,null,null,null,null,null,null
101,S,SE,6124,null,90,null,null,null,null,null,null,null,null
101,S,SF,6103,null,30,null,null,null,null,null,null,null,null
101,S,SG,6104,null,30,null,null,null,null,null,null,null,null
101,S,SH,6121,null,30,null,null,null,null,null,null,null,null
101,S,SI,6122,null,180,null,null,null,null,null,null,null,null
101,S,SJ,V6103,null,30,null,null,null,null,null,null,null,null
101,S,SJ,V6108,null,30,null,null,null,null,null,null,null,null
101,S,SK,6115,null,15,null,null,null,null,-075,null,null,null
101,S,SL,6115,null,15,null,null,null,null,-125,null,null,null
101,S,SM,6115,null,15,null,null,null,null,-175,null,null,null
101,S,SN,6115,null,15,null,null,null,null,-225,null,null,null
101,S,SO,6117,null,15,null,null,null,D,null,null,null,null
101,S,SP,6117,null,15,null,null,null,N,null,null,null,null
101,S,SQ,6117,null,15,null,null,null,null,null,null,null,null
101,S,SR,6118,null,90,null,null,null,null,null,null,null,null
101,S,SY,7412,null,15,null,null,null,null,null,null,null,null
101,S,SZ,7404,null,15,null,null,null,null,null,null,null,null
101,S,TA,5018,null,15,null,null,null,null,null,null,null,null
101,S,TA,7424,null,15,null,null,null,null,null,null,null,null
101,S,TR,6118,null,15,+,null,null,D,null,null,null,null
101,S,TR,7425,null,15,+,null,null,D,null,null,null,null
101,S,UA,6116,null,90,null,null,null,null,null,null,null,null
101,S,UB,6116,null,null,+,null,null,null,null,null,null,null
101,S,UC,6116,null,null,+,null,null,null,null,null,null,null
101,S,UD,6116,null,null,+,null,null,null,null,null,null,null
101,S,UE,6116,null,null,+,null,null,null,null,null,null,null
101,S,UF,6116,null,null,-,null,null,null,null,null,null,null
101,S,UG,6116,null,null,-,null,null,null,null,null,null,null
101,S,UH,6116,null,null,-,null,null,null,null,null,null,null
101,S,UI,6116,null,null,-,null,null,null,null,null,null,null
101,S,UJ,6116,null,null,-,null,null,null,null,null,null,null
101,S,UK,6116,null,null,-,null,null,null,null,null,null,null
101,S,UL,6116,null,null,-,null,null,null,null,null,null,null
101,S,UM,6116,null,null,-,null,null,null,null,null,null,null
101,S,VA,V6103,null,null,null,null,null,null,null,null,null,null
101,S,VA,V6125,null,null,null,null,null,null,null,null,null,null
101,S,VB,V6112,null,null,null,null,null,D,null,null,null,null
101,S,VC,V6112,null,null,null,null,null,N,null,null,null,null
101,S,VD,V6115,null,null,null,null,null,null,-075,null,null,null
101,S,VE,V6115,null,null,null,null,null,null,-125,null,null,null
101,S,VF,V6115,null,null,null,null,null,null,-175,null,null,null
101,S,VG,V6115,null,null,null,null,null,null,-225,null,null,null
101,S,VH,V6121,null,null,null,null,null,null,null,null,null,null
101,S,VI,V7450,null,null,null,null,null,null,null,null,null,null
101,S,VJ,V7451,null,null,null,null,null,null,null,null,null,null
101,S,ZT,null,null,null,null,null,null,null,null,null,null,4*5*6
101,S,ZZ,null,null,null,null,null,null,null,null,null,null,null
91,S,AA,3101,null,48,-,null,null,null,null,null,null,null
91,S,AA,3118,null,48,-,null,null,null,null,null,null,null
91,S,AA,3102,null,48,-,null,null,null,null,null,null,null
91,S,AA,3117,null,48,-,null,null,null,null,null,null,null
91,S,AB,3101,null,48,+,null,null,null,null,null,null,null
91,S,AB,3118,null,48,+,null,null,null,null,null,null,null
91,S,AB,3102,null,48,+,null,null,null,null,null,null,null
91,S,AB,3117,null,48,+,null,null,null,null,null,null,null
91,S,AC,3106,null,18,null,null,null,null,null,null,null,null
91,S,AD,3018,null,28,-,null,null,null,null,null,null,null
91,S,AD,3016,null,132,-,null,null,null,null,null,null,null
91,S,AE,3018,null,28,+,null,null,null,null,null,null,null
91,S,AE,3016,null,132,+,null,null,null,null,null,null,null
91,S,AF,3113,null,56,null,null,null,null,null,null,null,null
91,S,AF,3114,null,28,null,null,null,null,null,null,null,null
91,S,AF,3115,null,132,null,null,null,null,null,null,null,null
91,S,AF,3105,null,48,null,null,null,null,null,null,null,null
91,S,AG,3110,null,56,null,null,null,null,null,null,null,null
91,S,AG,3111,null,28,null,null,null,null,null,null,null,null
91,S,AG,3112,null,132,null,null,null,null,null,null,null,null
91,S,AH,4067,null,24,null,null,null,null,null,null,null,null
91,S,AH,4078,null,24,null,null,null,null,null,null,null,null
91,S,AH,4091,null,24,null,null,null,null,null,null,null,null
91,S,AH,4104,null,24,null,null,null,null,null,null,null,null
91,S,AH,3078,null,48,null,null,null,null,null,null,null,null
91,S,AH,3079,null,48,null,null,null,null,null,null,null,null
91,S,AH,3094,null,48,null,null,null,null,null,null,null,null
91,S,AH,3017,null,28,null,null,null,null,null,null,null,null
91,S,AH,3041,null,28,null,null,null,null,null,null,null,null
91,S,AH,3049,null,28,null,null,null,null,null,null,null,null
91,S,AH,3050,null,28,null,null,null,null,null,null,null,null
91,S,AH,4108,null,28,null,null,null,null,null,null,null,null
91,S,AH,4109,null,28,null,null,null,null,null,null,null,null
91,S,AH,4110,null,132,null,null,null,null,null,null,null,null
91,S,AI,3010,null,48,null,null,null,null,null,null,null,null
91,S,AI,3011,null,108,null,null,null,null,null,null,null,null
91,S,AJ,3042,null,28,-,null,null,null,null,null,null,null
91,S,AJ,3043,null,132,-,null,null,null,null,null,null,null
91,S,AK,3042,null,28,+,null,null,null,null,null,null,null
91,S,AK,3043,null,132,+,null,null,null,null,null,null,null
91,S,AL,3092,null,48,null,null,null,null,null,null,null,null
91,S,AL,3103,null,48,null,null,null,null,null,null,null,null
91,S,AL,3086,null,28,null,null,null,null,null,null,null,null
91,S,AL,3087,null,132,null,null,null,null,null,null,null,null
91,S,AL,3104,null,18,null,null,null,null,null,null,null,null
91,S,AM,3045,null,56,null,null,null,null,null,null,null,null
91,S,AM,3046,null,28,null,null,null,null,null,null,null,null
91,S,AM,3047,null,132,null,null,null,null,null,null,null,null
91,S,AM,3080,null,48,null,null,null,null,null,null,null,null
91,S,AN,3083,null,28,null,null,null,null,null,null,null,null
91,S,AN,3082,null,56,null,null,null,null,null,null,null,null
91,S,AN,3084,null,132,null,null,null,null,null,null,null,null
91,S,AO,3070,null,null,null,null,null,null,null,null,null,null
91,S,AO,3078,null,null,null,null,null,null,null,null,null,null
91,S,AO,4091,null,null,null,null,null,null,null,null,null,null
91,S,AO,4078,null,null,null,null,null,null,null,null,null,null
91,S,AO,4104,null,null,null,null,null,null,null,null,null,null
91,S,AP,3070,null,null,null,null,null,null,null,null,null,null
91,S,AP,3078,null,null,null,null,null,null,null,null,null,null
91,S,AP,4091,null,null,null,null,null,null,null,null,null,null
91,S,AP,4078,null,null,null,null,null,null,null,null,null,null
91,S,AP,4104,null,null,null,null,null,null,null,null,null,null
91,S,AQ,3070,null,null,null,null,null,null,null,null,null,null
91,S,AQ,3078,null,null,null,null,null,null,null,null,null,null
91,S,AQ,4091,null,null,null,null,null,null,null,null,null,null
91,S,AQ,4078,null,null,null,null,null,null,null,null,null,null
91,S,AQ,4104,null,null,null,null,null,null,null,null,null,null
91,S,AR,3070,null,null,null,null,null,null,null,null,null,null
91,S,AR,3078,null,null,null,null,null,null,null,null,null,null
91,S,AR,4091,null,null,null,null,null,null,null,null,null,null
91,S,AR,4078,null,null,null,null,null,null,null,null,null,null
91,S,AR,4104,null,null,null,null,null,null,null,null,null,null
91,S,AS,3070,null,null,null,null,null,null,null,null,null,null
91,S,AS,3078,null,null,null,null,null,null,null,null,null,null
91,S,AS,4091,null,null,null,null,null,null,null,null,null,null
91,S,AS,4078,null,null,null,null,null,null,null,null,null,null
91,S,AS,4104,null,null,null,null,null,null,null,null,null,null
91,S,AT,3070,null,null,null,null,null,null,null,null,null,null
91,S,AT,3078,null,null,null,null,null,null,null,null,null,null
91,S,AT,4091,null,null,null,null,null,null,null,null,null,null
91,S,AT,4078,null,null,null,null,null,null,null,null,null,null
91,S,AT,4104,null,null,null,null,null,null,null,null,null,null
91,S,AU,3070,null,null,null,null,null,null,null,null,null,null
91,S,AU,3078,null,null,null,null,null,null,null,null,null,null
91,S,AU,4091,null,null,null,null,null,null,null,null,null,null
91,S,AU,4078,null,null,null,null,null,null,null,null,null,null
91,S,AU,4104,null,null,null,null,null,null,null,null,null,null
91,S,AV,3070,null,null,null,null,null,null,null,null,null,null
91,S,AV,3078,null,null,null,null,null,null,null,null,null,null
91,S,AV,4091,null,null,null,null,null,null,null,null,null,null
91,S,AV,4078,null,null,null,null,null,null,null,null,null,null
91,S,AV,4104,null,null,null,null,null,null,null,null,null,null
91,S,AW,3070,null,null,null,null,null,null,null,null,null,null
91,S,AW,3078,null,null,null,null,null,null,null,null,null,null
91,S,AW,4091,null,null,null,null,null,null,null,null,null,null
91,S,AW,4078,null,null,null,null,null,null,null,null,null,null
91,S,AW,4104,null,null,null,null,null,null,null,null,null,null
91,S,AX,3070,null,null,null,null,null,null,null,null,null,null
91,S,AX,3078,null,null,null,null,null,null,null,null,null,null
91,S,AX,4091,null,null,null,null,null,null,null,null,null,null
91,S,AX,4078,null,null,null,null,null,null,null,null,null,null
91,S,AX,4104,null,null,null,null,null,null,null,null,null,null
91,S,AY,3070,null,null,null,null,null,null,null,null,null,null
91,S,AY,3078,null,null,null,null,null,null,null,null,null,null
91,S,AY,4091,null,null,null,null,null,null,null,null,null,null
91,S,AY,4078,null,null,null,null,null,null,null,null,null,null
91,S,AY,4104,null,null,null,null,null,null,null,null,null,null
91,S,BA,3085,null,null,+,null,null,null,null,null,null,null
91,S,BB,3085,null,null,null,null,null,null,-075,null,null,null
91,S,BC,3085,null,null,null,null,null,null,-125,null,null,null
91,S,BD,3085,null,null,null,null,null,null,-175,null,null,null
91,S,BE,3085,null,null,null,null,null,null,-225,null,null,null
91,S,BF,3086,null,null,+,null,null,null,null,null,null,null
91,S,BG,3086,null,null,+,null,null,null,null,null,null,null
91,S,BH,3086,null,null,+,null,null,null,null,null,null,null
91,S,BI,3086,null,null,+,null,null,null,null,null,null,null
91,S,BJ,3086,null,null,null,null,null,null,-075,0000,0075,null
91,S,BK,3086,null,null,null,null,null,null,-125,0000,0075,null
91,S,BL,3086,null,null,null,null,null,null,-175,0000,0075,null
91,S,BM,3086,null,null,null,null,null,null,-225,0000,0075,null
91,S,BN,3086,null,null,null,null,null,null,-075,0100,0175,null
91,S,BO,3086,null,null,null,null,null,null,-125,0100,0175,null
91,S,BP,3086,null,null,null,null,null,null,-175,0100,0175,null
91,S,BQ,3086,null,null,null,null,null,null,-225,0100,0175,null
91,S,BR,3086,null,null,null,null,null,null,-075,0200,0275,null
91,S,BS,3086,null,null,null,null,null,null,-125,0200,0275,null
91,S,BT,3086,null,null,null,null,null,null,-175,0200,0275,null
91,S,BU,3086,null,null,null,null,null,null,-225,0200,0275,null
91,S,BV,3086,null,null,null,null,null,null,-075,0300,0375,null
91,S,BW,3086,null,null,null,null,null,null,-125,0300,0375,null
91,S,BX,3086,null,null,null,null,null,null,-175,0300,0375,null
91,S,BY,3086,null,null,null,null,null,null,-225,0300,0375,null
91,S,BZ,3086,null,null,null,null,null,null,-075,0400,0475,null
91,S,CA,3086,null,null,null,null,null,null,-125,0400,0475,null
91,S,CB,3086,null,null,null,null,null,null,-175,0400,0475,null
91,S,CC,3086,null,null,null,null,null,null,-225,0400,0475,null
91,S,CD,3086,null,null,null,null,null,null,-075,0500,0575,null
91,S,CE,3086,null,null,null,null,null,null,-125,0500,0575,null
91,S,CF,3086,null,null,null,null,null,null,-175,0500,0575,null
91,S,CG,3086,null,null,null,null,null,null,-225,0500,0575,null
91,S,CH,3086,null,null,null,null,null,null,-075,0600,0675,null
91,S,CI,3086,null,null,null,null,null,null,-125,0600,0675,null
91,S,CJ,3086,null,null,null,null,null,null,-175,0600,0675,null
91,S,CK,3086,null,null,null,null,null,null,-225,0600,0675,null
91,S,CL,3086,null,null,null,null,null,null,-075,0700,0775,null
91,S,CM,3086,null,null,null,null,null,null,-125,0700,0775,null
91,S,CN,3086,null,null,null,null,null,null,-175,0700,0775,null
91,S,CO,3086,null,null,null,null,null,null,-225,0700,0775,null
91,S,CP,3086,null,null,null,null,null,null,-075,0800,0875,null
91,S,CQ,3086,null,null,null,null,null,null,-125,0800,0875,null
91,S,CR,3086,null,null,null,null,null,null,-175,0800,0875,null
91,S,CS,3086,null,null,null,null,null,null,-225,0800,0875,null
91,S,CT,3086,null,null,null,null,null,null,-075,0900,0975,null
91,S,CU,3086,null,null,null,null,null,null,-125,0900,0975,null
91,S,CV,3086,null,null,null,null,null,null,-175,0900,0975,null
91,S,CW,3086,null,null,null,null,null,null,-225,0900,0975,null
91,S,CX,3087,null,null,+,null,null,null,null,null,null,null
91,S,CY,3087,null,null,+,null,null,null,null,null,null,null
91,S,CZ,3087,null,null,+,null,null,null,null,null,null,null
91,S,DA,3087,null,null,+,null,null,null,null,null,null,null
91,S,DB,3087,null,null,null,null,null,null,-075,0000,0075,null
91,S,DC,3087,null,null,null,null,null,null,-125,0000,0075,null
91,S,DD,3087,null,null,null,null,null,null,-175,0000,0075,null
91,S,DE,3087,null,null,null,null,null,null,-225,0000,0075,null
91,S,DF,3087,null,null,null,null,null,null,-075,0100,0175,null
91,S,DG,3087,null,null,null,null,null,null,-125,0100,0175,null
91,S,DH,3087,null,null,null,null,null,null,-175,0100,0175,null
91,S,DI,3087,null,null,null,null,null,null,-225,0100,0175,null
91,S,DJ,3087,null,null,null,null,null,null,-075,0200,0275,null
91,S,DK,3087,null,null,null,null,null,null,-125,0200,0275,null
91,S,DL,3087,null,null,null,null,null,null,-175,0200,0275,null
91,S,DM,3087,null,null,null,null,null,null,-225,0200,0275,null
91,S,DN,3087,null,null,null,null,null,null,-075,0300,0375,null
91,S,DO,3087,null,null,null,null,null,null,-125,0300,0375,null
91,S,DP,3087,null,null,null,null,null,null,-175,0300,0375,null
91,S,DQ,3087,null,null,null,null,null,null,-225,0300,0375,null
91,S,DR,3087,null,null,null,null,null,null,-075,0400,0475,null
91,S,DS,3087,null,null,null,null,null,null,-125,0400,0475,null
91,S,DT,3087,null,null,null,null,null,null,-175,0400,0475,null
91,S,DU,3087,null,null,null,null,null,null,-225,0400,0475,null
91,S,DV,3087,null,null,null,null,null,null,-075,0500,0575,null
91,S,DW,3087,null,null,null,null,null,null,-125,0500,0575,null
91,S,DX,3087,null,null,null,null,null,null,-175,0500,0575,null
91,S,DY,3087,null,null,null,null,null,null,-225,0500,0575,null
91,S,DZ,3087,null,null,null,null,null,null,-075,0600,0675,null
91,S,EA,3087,null,null,null,null,null,null,-125,0600,0675,null
